filename,width,height,class,xmin,ymin,xmax,ymax
00_image (39).png,256,256,headstone,217,168,226,187
00_image (39).png,256,256,headstone,226,192,236,210
00_image (39).png,256,256,headstone,236,214,245,233
00_image (39).png,256,256,headstone,204,15,214,34
00_image (39).png,256,256,headstone,213,39,222,56
00_image (39).png,256,256,headstone,223,60,233,78
00_image (39).png,256,256,headstone,233,83,242,102
00_image (39).png,256,256,headstone,242,105,252,124
00_image (39).png,256,256,headstone,251,-2,260,15
00_image (40).png,256,256,headstone,30,38,39,57
00_image (40).png,256,256,headstone,20,15,29,37
00_image (40).png,256,256,headstone,64,-2,72,15
00_image (40).png,256,256,headstone,4,102,13,124
00_image (40).png,256,256,headstone,10,123,19,145
00_image (40).png,256,256,headstone,21,146,30,165
00_image (40).png,256,256,headstone,31,170,40,189
00_image (40).png,256,256,headstone,40,191,49,210
00_image (40).png,256,256,headstone,5,233,14,252
00_image (40).png,256,256,headstone,59,236,67,255
00_image (40).png,256,256,headstone,50,213,59,235
00_image (40).png,256,256,headstone,39,60,47,82
00_image (40).png,256,256,headstone,46,83,55,102
00_image (40).png,256,256,headstone,56,105,65,127
00_image (40).png,256,256,headstone,67,126,76,148
00_image (40).png,256,256,headstone,76,149,85,168
00_image (40).png,256,256,headstone,85,173,93,192
00_image (40).png,256,256,headstone,95,194,103,213
00_image (40).png,256,256,headstone,102,216,111,238
00_image (40).png,256,256,headstone,113,239,122,258
00_image (40).png,256,256,headstone,168,243,177,265
00_image (40).png,256,256,headstone,158,219,167,241
00_image (40).png,256,256,headstone,148,198,157,217
00_image (40).png,256,256,headstone,138,176,147,195
00_image (40).png,256,256,headstone,128,153,137,175
00_image (40).png,256,256,headstone,121,131,129,150
00_image (40).png,256,256,headstone,112,108,121,130
00_image (40).png,256,256,headstone,102,86,111,105
00_image (40).png,256,256,headstone,92,63,101,85
00_image (40).png,256,256,headstone,82,41,91,60
00_image (40).png,256,256,headstone,72,17,81,36
00_image (40).png,256,256,headstone,118,0,127,18
00_image (40).png,256,256,headstone,128,21,137,43
00_image (40).png,256,256,headstone,137,44,146,63
00_image (40).png,256,256,headstone,146,65,154,87
00_image (40).png,256,256,headstone,157,89,165,108
00_image (40).png,256,256,headstone,164,110,173,129
00_image (40).png,256,256,headstone,174,132,183,154
00_image (40).png,256,256,headstone,184,155,193,174
00_image (40).png,256,256,headstone,194,179,203,198
00_image (40).png,256,256,headstone,203,200,211,219
00_image (40).png,256,256,headstone,213,222,221,244
00_image (40).png,256,256,headstone,220,245,229,264
00_image (40).png,256,256,headstone,246,182,255,201
00_image (40).png,256,256,headstone,239,158,247,177
00_image (40).png,256,256,headstone,229,137,238,156
00_image (40).png,256,256,headstone,220,114,229,136
00_image (40).png,256,256,headstone,210,92,219,111
00_image (40).png,256,256,headstone,200,69,209,91
00_image (40).png,256,256,headstone,192,47,200,66
00_image (40).png,256,256,headstone,182,24,190,46
00_image (40).png,256,256,headstone,173,2,182,21
00_image (40).png,256,256,headstone,225,5,234,24
00_image (40).png,256,256,headstone,235,27,244,49
00_image (40).png,256,256,headstone,246,50,255,69
00_image (42).png,256,256,headstone,19,136,31,149
00_image (42).png,256,256,headstone,22,148,33,161
00_image (42).png,256,256,headstone,22,162,33,175
00_image (42).png,256,256,headstone,23,173,35,186
00_image (42).png,256,256,headstone,24,186,36,199
00_image (42).png,256,256,headstone,24,197,36,210
00_image (42).png,256,256,headstone,25,209,37,222
00_image (42).png,256,256,headstone,25,221,37,234
00_image (42).png,256,256,headstone,28,233,39,246
00_image (42).png,256,256,headstone,29,246,41,259
00_image (42).png,256,256,headstone,51,178,63,191
00_image (42).png,256,256,headstone,181,9,193,22
00_image (42).png,256,256,headstone,142,77,152,95
00_image (42).png,256,256,headstone,168,76,178,94
00_image (42).png,256,256,headstone,170,127,180,145
00_image (42).png,256,256,headstone,147,129,157,147
00_image (42).png,256,256,headstone,195,125,205,143
00_image (42).png,256,256,headstone,219,123,230,141
00_image (42).png,256,256,headstone,243,121,253,139
00_image (42).png,256,256,headstone,56,230,67,248
00_image (42).png,256,256,headstone,83,228,94,246
00_image (42).png,256,256,headstone,130,225,141,243
00_image (42).png,256,256,headstone,154,224,164,242
00_image (42).png,256,256,headstone,175,175,185,193
00_image (42).png,256,256,headstone,178,223,189,241
00_image (42).png,256,256,headstone,202,222,212,240
00_image (42).png,256,256,headstone,199,173,210,191
00_image (42).png,256,256,headstone,224,173,234,191
00_image (42).png,256,256,headstone,226,220,237,238
00_image (42).png,256,256,headstone,247,169,258,187
00_image (43).png,256,256,headstone,1,47,12,71
00_image (43).png,256,256,headstone,24,1,34,15
00_image (43).png,256,256,headstone,46,1,56,15
00_image (43).png,256,256,headstone,72,-1,82,12
00_image (43).png,256,256,headstone,95,-1,106,12
00_image (43).png,256,256,headstone,120,-1,130,11
00_image (43).png,256,256,headstone,18,13,28,26
00_image (43).png,256,256,headstone,31,10,41,24
00_image (43).png,256,256,headstone,42,10,53,24
00_image (43).png,256,256,headstone,53,10,63,23
00_image (43).png,256,256,headstone,66,7,76,21
00_image (43).png,256,256,headstone,76,7,87,21
00_image (43).png,256,256,headstone,89,7,100,21
00_image (43).png,256,256,headstone,100,7,110,21
00_image (43).png,256,256,headstone,114,7,124,20
00_image (43).png,256,256,headstone,124,4,135,18
00_image (43).png,256,256,headstone,137,4,148,18
00_image (43).png,256,256,headstone,150,4,161,17
00_image (43).png,256,256,headstone,162,1,172,15
00_image (43).png,256,256,headstone,175,1,185,15
00_image (43).png,256,256,headstone,185,1,196,14
00_image (43).png,256,256,headstone,196,-1,206,12
00_image (43).png,256,256,headstone,210,-1,220,12
00_image (43).png,256,256,headstone,223,-1,233,12
00_image (43).png,256,256,headstone,233,-1,244,11
00_image (43).png,256,256,headstone,247,0,258,7
00_image (43).png,256,256,headstone,2,101,11,119
00_image (43).png,256,256,headstone,11,123,19,145
00_image (43).png,256,256,headstone,19,146,27,165
00_image (43).png,256,256,headstone,26,168,34,190
00_image (43).png,256,256,headstone,36,190,45,212
00_image (43).png,256,256,headstone,45,215,53,234
00_image (43).png,256,256,headstone,54,236,62,255
00_image (43).png,256,256,headstone,47,84,55,106
00_image (43).png,256,256,headstone,56,107,65,126
00_image (43).png,256,256,headstone,66,128,74,147
00_image (43).png,256,256,headstone,74,152,82,171
00_image (43).png,256,256,headstone,81,174,89,196
00_image (43).png,256,256,headstone,88,197,96,216
00_image (43).png,256,256,headstone,100,219,108,241
00_image (43).png,256,256,headstone,108,242,116,261
00_image (43).png,256,256,headstone,93,66,101,88
00_image (43).png,256,256,headstone,101,89,109,108
00_image (43).png,256,256,headstone,108,113,116,132
00_image (43).png,256,256,headstone,118,133,127,155
00_image (43).png,256,256,headstone,128,158,136,177
00_image (43).png,256,256,headstone,136,180,144,202
00_image (43).png,256,256,headstone,143,202,151,224
00_image (43).png,256,256,headstone,154,227,162,246
00_image (43).png,256,256,headstone,136,49,144,71
00_image (43).png,256,256,headstone,147,70,155,92
00_image (43).png,256,256,headstone,156,95,164,114
00_image (43).png,256,256,headstone,163,119,171,138
00_image (43).png,256,256,headstone,170,140,178,159
00_image (43).png,256,256,headstone,182,164,190,183
00_image (43).png,256,256,headstone,190,186,198,208
00_image (43).png,256,256,headstone,197,209,205,228
00_image (43).png,256,256,headstone,207,233,216,252
00_image (43).png,256,256,headstone,190,56,198,75
00_image (43).png,256,256,headstone,200,78,209,100
00_image (43).png,256,256,headstone,210,101,218,120
00_image (43).png,256,256,headstone,218,125,226,144
00_image (43).png,256,256,headstone,225,144,233,168
00_image (43).png,256,256,headstone,236,168,244,190
00_image (43).png,256,256,headstone,238,37,246,59
00_image (43).png,256,256,headstone,245,62,253,81
00_image (45).png,256,256,headstone,5,9,13,28
00_image (45).png,256,256,headstone,15,31,23,50
00_image (45).png,256,256,headstone,23,54,31,73
00_image (45).png,256,256,headstone,31,77,38,96
00_image (45).png,256,256,headstone,39,100,47,119
00_image (45).png,256,256,headstone,49,122,57,141
00_image (45).png,256,256,headstone,3,140,11,159
00_image (45).png,256,256,headstone,12,162,20,181
00_image (45).png,256,256,headstone,21,185,29,204
00_image (45).png,256,256,headstone,30,207,37,226
00_image (45).png,256,256,headstone,37,231,45,250
00_image (45).png,256,256,headstone,58,145,65,164
00_image (45).png,256,256,headstone,65,168,73,187
00_image (45).png,256,256,headstone,75,191,83,210
00_image (45).png,256,256,headstone,84,214,92,233
00_image (45).png,256,256,headstone,92,236,99,255
00_image (45).png,256,256,headstone,52,0,60,8
00_image (45).png,256,256,headstone,60,14,67,33
00_image (45).png,256,256,headstone,67,37,75,56
00_image (45).png,256,256,headstone,77,59,85,78
00_image (45).png,256,256,headstone,86,82,94,101
00_image (45).png,256,256,headstone,94,105,101,124
00_image (45).png,256,256,headstone,102,128,110,147
00_image (45).png,256,256,headstone,112,150,120,169
00_image (45).png,256,256,headstone,120,172,127,191
00_image (45).png,256,256,headstone,128,196,136,215
00_image (45).png,256,256,headstone,138,219,146,238
00_image (45).png,256,256,headstone,146,242,154,261
00_image (45).png,256,256,headstone,104,-2,112,16
00_image (45).png,256,256,headstone,113,19,121,38
00_image (45).png,256,256,headstone,123,42,130,61
00_image (45).png,256,256,headstone,130,65,138,84
00_image (45).png,256,256,headstone,139,87,147,106
00_image (45).png,256,256,headstone,148,110,156,129
00_image (45).png,256,256,headstone,157,133,164,152
00_image (45).png,256,256,headstone,164,156,172,175
00_image (45).png,256,256,headstone,174,179,182,198
00_image (45).png,256,256,headstone,183,201,190,220
00_image (45).png,256,256,headstone,191,224,199,243
00_image (45).png,256,256,headstone,157,3,165,22
00_image (45).png,256,256,headstone,166,25,174,44
00_image (45).png,256,256,headstone,176,48,184,67
00_image (45).png,256,256,headstone,185,70,192,89
00_image (45).png,256,256,headstone,192,92,200,111
00_image (45).png,256,256,headstone,202,116,210,135
00_image (45).png,256,256,headstone,210,139,218,158
00_image (45).png,256,256,headstone,219,161,226,180
00_image (45).png,256,256,headstone,228,184,236,203
00_image (45).png,256,256,headstone,237,207,245,226
00_image (45).png,256,256,headstone,246,230,253,249
00_image (45).png,256,256,headstone,213,8,220,27
00_image (45).png,256,256,headstone,220,30,228,49
00_image (45).png,256,256,headstone,229,52,237,71
00_image (45).png,256,256,headstone,238,76,246,95
00_image (45).png,256,256,headstone,247,98,254,117
00_image (46).png,256,256,headstone,218,19,227,37
00_image (46).png,256,256,headstone,229,13,238,31
00_image (46).png,256,256,headstone,231,25,239,43
00_image (46).png,256,256,headstone,223,28,232,46
00_image (46).png,256,256,headstone,235,37,244,55
00_image (46).png,256,256,headstone,225,40,233,58
00_image (46).png,256,256,headstone,230,52,238,70
00_image (46).png,256,256,headstone,241,49,250,67
00_image (46).png,256,256,headstone,246,61,255,79
00_image (46).png,256,256,headstone,235,64,244,82
00_image (46).png,256,256,headstone,241,76,250,94
00_image (46).png,256,256,headstone,248,73,256,91
00_image (47).png,256,256,headstone,188,135,198,153
00_image (47).png,256,256,headstone,189,158,198,176
00_image (47).png,256,256,headstone,191,183,200,201
00_image (47).png,256,256,headstone,191,207,201,225
00_image (47).png,256,256,headstone,192,230,201,248
00_image (47).png,256,256,headstone,229,11,239,29
00_image (47).png,256,256,headstone,232,35,241,53
00_image (47).png,256,256,headstone,232,60,241,78
00_image (47).png,256,256,headstone,233,84,242,102
00_image (47).png,256,256,headstone,235,108,244,126
00_image (47).png,256,256,headstone,236,132,245,150
00_image (47).png,256,256,headstone,237,156,246,174
00_image (47).png,256,256,headstone,239,180,248,198
00_image (47).png,256,256,headstone,239,204,248,222
00_image (47).png,256,256,headstone,240,228,249,246
00_image (48).png,256,256,headstone,1,-1,12,16
00_image (48).png,256,256,headstone,5,10,15,28
00_image (48).png,256,256,headstone,6,34,15,52
00_image (48).png,256,256,headstone,8,58,16,76
00_image (48).png,256,256,headstone,9,83,18,101
00_image (48).png,256,256,headstone,11,107,20,125
00_image (48).png,256,256,headstone,11,131,20,149
00_image (48).png,256,256,headstone,13,156,22,174
00_image (48).png,256,256,headstone,15,180,24,198
00_image (48).png,256,256,headstone,15,205,24,223
00_image (48).png,256,256,headstone,16,229,25,247
00_image (48).png,256,256,headstone,54,7,63,25
00_image (48).png,256,256,headstone,55,31,65,50
00_image (48).png,256,256,headstone,56,56,65,74
00_image (48).png,256,256,headstone,59,105,68,123
00_image (48).png,256,256,headstone,61,130,70,148
00_image (48).png,256,256,headstone,61,154,70,172
00_image (48).png,256,256,headstone,63,178,72,196
00_image (48).png,256,256,headstone,63,203,72,221
00_image (48).png,256,256,headstone,64,225,75,247
00_image (48).png,256,256,headstone,101,4,112,23
00_image (48).png,256,256,headstone,102,28,112,47
00_image (48).png,256,256,headstone,105,53,115,72
00_image (48).png,256,256,headstone,107,78,117,97
00_image (48).png,256,256,headstone,107,102,117,121
00_image (48).png,256,256,headstone,107,126,117,145
00_image (48).png,256,256,headstone,109,150,119,169
00_image (48).png,256,256,headstone,110,175,121,194
00_image (48).png,256,256,headstone,112,199,122,218
00_image (48).png,256,256,headstone,112,223,123,242
00_image (48).png,256,256,headstone,150,1,160,20
00_image (48).png,256,256,headstone,151,26,162,45
00_image (48).png,256,256,headstone,152,49,162,68
00_image (48).png,256,256,headstone,153,75,164,94
00_image (48).png,256,256,headstone,155,99,166,118
00_image (48).png,256,256,headstone,155,123,166,142
00_image (48).png,256,256,headstone,157,148,167,167
00_image (48).png,256,256,headstone,159,172,169,191
